mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.0,"44 km ESE of Beatty, Nevada",1697911328081,1697933632660,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867727,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00867727&format=geojson,,,,,reviewed,0,0,nn,00867727,",nn00867727,",",nn,",",origin,phase-data,",18.0,0.029,0.1045,116.42,ml,earthquake,"M 0.0 - 44 km ESE of Beatty, Nevada"
1.1,"5 km WNW of The Geysers, CA",1697910558870,1697914994718,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73949740,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73949740&format=geojson,,,,,automatic,0,19,nc,73949740,",nc73949740,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.008047,0.02,76.0,md,earthquake,"M 1.1 - 5 km WNW of The Geysers, CA"
1.75,"7 km SW of Volcano, Hawaii",1697910276590,1697910458540,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616567,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616567&format=geojson,,,,,automatic,0,47,hv,73616567,",hv73616567,",",hv,",",origin,phase-data,",15.0,,0.129999995,123.0,md,earthquake,"M 1.8 - 7 km SW of Volcano, Hawaii"
1.82000005,"Island of Hawaii, Hawaii",1697910186220,1697910367560,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616562,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616562&format=geojson,,,,,automatic,0,51,hv,73616562,",hv73616562,",",hv,",",origin,phase-data,",12.0,,0.100000001,192.0,md,earthquake,"M 1.8 - Island of Hawaii, Hawaii"
1.1,"84 km NNW of Karluk, Alaska",1697910002838,1699371780246,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023diiczbi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023diiczbi&format=geojson,,,,,reviewed,0,19,ak,023diiczbi,",av92090251,ak023diiczbi,",",av,ak,",",origin,phase-data,",,,0.3,,ml,earthquake,"M 1.1 - 84 km NNW of Karluk, Alaska"
0.61,"9 km NW of The Geysers, CA",1697909711340,1697913372564,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73949730,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73949730&format=geojson,,,,,automatic,0,6,nc,73949730,",nc73949730,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.005439,0.05,67.0,md,earthquake,"M 0.6 - 9 km NW of The Geysers, CA"
1.83,"9 km NW of The Geysers, CA",1697909471160,1698452231558,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73949725,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73949725&format=geojson,,,,,reviewed,0,52,nc,73949725,",nc73949725,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",56.0,0.007918,0.04,35.0,md,earthquake,"M 1.8 - 9 km NW of The Geysers, CA"
1.7,"115 km E of McCarthy, Alaska",1697908677437,1699371780026,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dii8641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dii8641&format=geojson,,,,,reviewed,0,44,ak,023dii8641,",ak023dii8641,",",ak,",",origin,phase-data,",,,0.56,,ml,earthquake,"M 1.7 - 115 km E of McCarthy, Alaska"
5.1,"125 km WSW of Puerto Madero, Mexico",1697908201488,1698169822040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lh6m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lh6m&format=geojson,,,,,reviewed,0,400,us,6000lh6m,",us6000lh6m,",",us,",",moment-tensor,origin,phase-data,",165.0,2.435,0.63,129.0,mww,earthquake,"M 5.1 - 125 km WSW of Puerto Madero, Mexico"
4.6,"122 km WSW of Puerto Madero, Mexico",1697907913508,1697909435040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lh6l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lh6l&format=geojson,,,,,reviewed,0,326,us,6000lh6l,",us6000lh6l,",",us,",",origin,phase-data,",98.0,2.407,0.82,203.0,mb,earthquake,"M 4.6 - 122 km WSW of Puerto Madero, Mexico"
1.37,"4 km SSE of Loma Linda, CA",1697907890870,1697982153204,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40584768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40584768&format=geojson,,,,,reviewed,0,29,ci,40584768,",ci40584768,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",41.0,0.08582,0.22,38.0,ml,earthquake,"M 1.4 - 4 km SSE of Loma Linda, CA"
1.9,"45 km E of Pedro Bay, Alaska",1697907827839,1699371779777,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dii558w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dii558w&format=geojson,,,,,reviewed,0,56,ak,023dii558w,",ak023dii558w,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,"M 1.9 - 45 km E of Pedro Bay, Alaska"
3.49,"58 km NNE of Luquillo, Puerto Rico",1697907797430,1697909639580,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2023294000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2023294000&format=geojson,,,,,reviewed,0,187,pr,2023294000,",pr2023294000,",",pr,",",origin,phase-data,",10.0,0.7127,0.63,245.0,md,earthquake,"M 3.5 - 58 km NNE of Luquillo, Puerto Rico"
2.1,"58 km E of Juneau, Alaska",1697907653612,1699371779586,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dii4m8m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dii4m8m&format=geojson,,,,,reviewed,0,68,ak,023dii4m8m,",ak023dii4m8m,",",ak,",",origin,phase-data,",,,0.64,,ml,ice quake,"M 2.1 Ice Quake - 58 km E of Juneau, Alaska"
1.8,"52 km S of Chuathbaluk, Alaska",1697907566400,1699371785271,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dihvo5c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dihvo5c&format=geojson,,,,,reviewed,0,50,ak,023dihvo5c,",ak023dihvo5c,",",ak,",",origin,phase-data,",,,0.37,,ml,earthquake,"M 1.8 - 52 km S of Chuathbaluk, Alaska"
2.2,"1 km SSW of Indios, Puerto Rico",1697907389870,1697908479600,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429383,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71429383&format=geojson,,,,,reviewed,0,74,pr,71429383,",pr71429383,",",pr,",",origin,phase-data,",6.0,0.2117,0.14,194.0,md,earthquake,"M 2.2 - 1 km SSW of Indios, Puerto Rico"
0.61,"10 km SW of Volcano, Hawaii",1697907369720,1697908707310,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616482&format=geojson,,,,,reviewed,0,6,hv,73616482,",hv73616482,",",hv,",",origin,phase-data,",19.0,,0.1,107.0,md,earthquake,"M 0.6 - 10 km SW of Volcano, Hawaii"
0.85,"6 km NW of The Geysers, CA",1697907285730,1697909292152,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73949720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73949720&format=geojson,,,,,automatic,0,11,nc,73949720,",nc73949720,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.008531,0.01,59.0,md,earthquake,"M 0.9 - 6 km NW of The Geysers, CA"
0.75,,1697907025890,1697907961980,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616462,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616462&format=geojson,,,,,reviewed,0,9,hv,73616462,",hv73616462,",",hv,",",origin,phase-data,",14.0,,0.08,96.0,md,earthquake,M 0.8 - 
2.9,"45 km E of Yakutat, Alaska",1697906875654,1699371779159,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023diht5th,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023diht5th&format=geojson,,,,,reviewed,0,129,ak,023diht5th,",us6000lh6j,ak023diht5th,",",us,ak,",",origin,phase-data,",,,0.61,,ml,earthquake,"M 2.9 - 45 km E of Yakutat, Alaska"
0.9,"35 km E of Denali National Park, Alaska",1697906875205,1699371779399,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023diht5rr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023diht5rr&format=geojson,,,,,reviewed,0,12,ak,023diht5rr,",ak023diht5rr,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 0.9 - 35 km E of Denali National Park, Alaska"
0.63,"8 km SW of Volcano, Hawaii",1697906871070,1697907669490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616457,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616457&format=geojson,,,,,reviewed,0,6,hv,73616457,",hv73616457,",",hv,",",origin,phase-data,",12.0,,0.07,174.0,md,earthquake,"M 0.6 - 8 km SW of Volcano, Hawaii"
1.49,"40 km ENE of Samak, Utah",1697906773500,1698082413040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552682,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60552682&format=geojson,,,,,reviewed,0,34,uu,60552682,",uu60552682,",",uu,",",origin,phase-data,",10.0,0.173,0.17,189.0,md,earthquake,"M 1.5 - 40 km ENE of Samak, Utah"
1.8,"56 km WNW of Anchor Point, Alaska",1697906739142,1699371778928,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dihsp3u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dihsp3u&format=geojson,,,,,reviewed,0,50,ak,023dihsp3u,",ak023dihsp3u,",",ak,",",origin,phase-data,",,,0.32,,ml,earthquake,"M 1.8 - 56 km WNW of Anchor Point, Alaska"
2.8,"292 km ESE of Attu Station, Alaska",1697906668302,1699371785071,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dihsgjy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dihsgjy&format=geojson,,,,,reviewed,0,121,ak,023dihsgjy,",ak023dihsgjy,",",ak,",",origin,phase-data,",,,0.68,,ml,earthquake,"M 2.8 - 292 km ESE of Attu Station, Alaska"
4.5,"60 km W of Labuan, Indonesia",1697906493915,1698595392040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l69s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l69s&format=geojson,,,,,reviewed,0,312,us,7000l69s,",us7000l69s,",",us,",",origin,phase-data,",29.0,2.533,0.54,132.0,mb,earthquake,"M 4.5 - 60 km W of Labuan, Indonesia"
1.0,"36 km E of Denali National Park, Alaska",1697906333588,1699371778740,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dihr875,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dihr875&format=geojson,,,,,reviewed,0,15,ak,023dihr875,",ak023dihr875,",",ak,",",origin,phase-data,",,,0.51,,ml,earthquake,"M 1.0 - 36 km E of Denali National Park, Alaska"
0.55,"15 km S of Volcano, Hawaii",1697906173530,1697906859040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616442,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616442&format=geojson,,,,,reviewed,0,5,hv,73616442,",hv73616442,",",hv,",",origin,phase-data,",13.0,,0.06,235.0,md,earthquake,"M 0.6 - 15 km S of Volcano, Hawaii"
0.3,California-Nevada border region,1697906063300,1697910454237,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867706,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00867706&format=geojson,,,,,reviewed,0,1,nn,00867706,",nn00867706,",",nn,",",origin,phase-data,",27.0,0.029,0.1327,73.07,ml,earthquake,M 0.3 - California-Nevada border region
-0.4,"17 km NE of Milford, Utah",1697906019740,1698079153520,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552672,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60552672&format=geojson,,,,,reviewed,0,0,uu,60552672,",uu60552672,",",uu,",",origin,phase-data,",9.0,0.01022,0.05,98.0,md,earthquake,"M -0.4 - 17 km NE of Milford, Utah"
1.08,"8 km SW of Volcano, Hawaii",1697905965510,1697907348870,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616432,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616432&format=geojson,,,,,reviewed,0,18,hv,73616432,",hv73616432,",",hv,",",origin,phase-data,",23.0,,0.09,83.0,md,earthquake,"M 1.1 - 8 km SW of Volcano, Hawaii"
2.5,"5 km WNW of Halibut Cove, Alaska",1697905885290,1699371778424,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dihpnzf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dihpnzf&format=geojson,1.0,3.4,,,reviewed,0,96,ak,023dihpnzf,",ak023dihpnzf,us6000lh6f,",",ak,us,",",dyfi,origin,phase-data,",,,0.66,,ml,earthquake,"M 2.5 - 5 km WNW of Halibut Cove, Alaska"
4.5,"136 km E of Kokopo, Papua New Guinea",1697905366371,1697907077040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lh6e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lh6e&format=geojson,,,,,reviewed,0,312,us,6000lh6e,",us6000lh6e,",",us,",",origin,phase-data,",30.0,12.135,0.65,156.0,mb,earthquake,"M 4.5 - 136 km E of Kokopo, Papua New Guinea"
1.0,"31 km E of Denali National Park, Alaska",1697905280087,1699371778216,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dihnifg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dihnifg&format=geojson,,,,,reviewed,0,15,ak,023dihnifg,",ak023dihnifg,",",ak,",",origin,phase-data,",,,0.34,,ml,earthquake,"M 1.0 - 31 km E of Denali National Park, Alaska"
1.2,"61 km S of Glacier View, Alaska",1697904908051,1699371778030,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dihm6rh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dihm6rh&format=geojson,,,,,reviewed,0,22,ak,023dihm6rh,",ak023dihm6rh,",",ak,",",origin,phase-data,",,,0.52,,ml,ice quake,"M 1.2 Ice Quake - 61 km S of Glacier View, Alaska"
0.31,Washington,1697904034230,1697926696820,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61958387,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61958387&format=geojson,,,,,reviewed,0,1,uw,61958387,",uw61958387,",",uw,",",origin,phase-data,",21.0,0.01405,0.08,86.0,ml,earthquake,M 0.3 - Washington
1.8,"Andreanof Islands, Aleutian Islands, Alaska",1697903822628,1699371784871,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dih9r9y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dih9r9y&format=geojson,,,,,reviewed,0,50,ak,023dih9r9y,",ak023dih9r9y,",",ak,",",origin,phase-data,",,,0.27,,ml,earthquake,"M 1.8 - Andreanof Islands, Aleutian Islands, Alaska"
0.73,"10 km SW of Volcano, Hawaii",1697903778650,1697908254410,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616397,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616397&format=geojson,,,,,reviewed,0,8,hv,73616397,",hv73616397,",",hv,",",origin,phase-data,",17.0,,0.09,113.0,md,earthquake,"M 0.7 - 10 km SW of Volcano, Hawaii"
0.88,,1697903602829,1698076297822,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023uqnw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023uqnw&format=geojson,,,,,reviewed,0,12,ok,2023uqnw,",ok2023uqnw,",",ok,",",origin,phase-data,",16.0,0.01709664506,0.14,83.0,ml,earthquake,M 0.9 - 
1.7,"76 km ESE of Denali National Park, Alaska",1697902906760,1699371777788,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dih6f85,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dih6f85&format=geojson,,,,,reviewed,0,44,ak,023dih6f85,",ak023dih6f85,",",ak,",",origin,phase-data,",,,0.31,,ml,earthquake,"M 1.7 - 76 km ESE of Denali National Park, Alaska"
4.7,"Izu Islands, Japan region",1697902821518,1697906795040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lh68,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lh68&format=geojson,,,,,reviewed,0,340,us,6000lh68,",us6000lh68,",",us,",",origin,phase-data,",40.0,2.498,0.56,136.0,mb,earthquake,"M 4.7 - Izu Islands, Japan region"
0.17,"38 km NNE of Amboy, Washington",1697902758940,1697903545170,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61958372,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61958372&format=geojson,,,,,reviewed,0,0,uw,61958372,",uw61958372,",",uw,",",origin,phase-data,",15.0,0.006993,0.16,76.0,ml,earthquake,"M 0.2 - 38 km NNE of Amboy, Washington"
0.8,"17 km SSW of Cantwell, Alaska",1697902744487,1699371777594,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dih5wi3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dih5wi3&format=geojson,,,,,reviewed,0,10,ak,023dih5wi3,",ak023dih5wi3,",",ak,",",origin,phase-data,",,,0.35,,ml,earthquake,"M 0.8 - 17 km SSW of Cantwell, Alaska"
0.14,"38 km NNE of Amboy, Washington",1697902673270,1697904075880,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61958367,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61958367&format=geojson,,,,,reviewed,0,0,uw,61958367,",uw61958367,",",uw,",",origin,phase-data,",12.0,0.00728,0.12,77.0,ml,earthquake,"M 0.1 - 38 km NNE of Amboy, Washington"
2.52,"14 km SSW of Volcano, Hawaii",1697902619350,1697983075956,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616372,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616372&format=geojson,1.0,2.7,,,reviewed,0,98,hv,73616372,",hv73616372,hv73616367,",",hv,hv,",",associate,dyfi,origin,phase-data,",36.0,,0.09,93.0,ml,earthquake,"M 2.5 - 14 km SSW of Volcano, Hawaii"
0.76,"4 km NW of The Geysers, CA",1697902559590,1697904556701,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73949705,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73949705&format=geojson,,,,,automatic,0,9,nc,73949705,",nc73949705,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.007854,0.03,96.0,md,earthquake,"M 0.8 - 4 km NW of The Geysers, CA"
1.93,"Island of Hawaii, Hawaii",1697902404120,1697902734910,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616362,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616362&format=geojson,,,,,automatic,0,57,hv,73616362,",hv73616362,",",hv,",",origin,phase-data,",22.0,,0.140000001,107.0,ml,earthquake,"M 1.9 - Island of Hawaii, Hawaii"
1.85,"8 km SSW of Volcano, Hawaii",1697902382750,1697902713250,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73616357,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73616357&format=geojson,,,,,automatic,0,53,hv,73616357,",hv73616357,",",hv,",",origin,phase-data,",6.0,,0.0799999982,207.0,ml,earthquake,"M 1.9 - 8 km SSW of Volcano, Hawaii"
1.29,"1 km S of Enterprise, Utah",1697902116150,1698075255670,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60552667&format=geojson,,,,,reviewed,0,26,uu,60552667,",uu60552667,",",uu,",",origin,phase-data,",14.0,0.06743,0.06,67.0,md,earthquake,"M 1.3 - 1 km S of Enterprise, Utah"
1.82,,1697902103960,1698189159890,,https://earthquake.usgs.gov/earthquakes/eventpage/av91119078,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91119078&format=geojson,,,,,reviewed,0,51,av,91119078,",av91119078,",",av,",",origin,phase-data,",7.0,,0.11,164.0,ml,earthquake,M 1.8 - 
4.6,"37 km ENE of La Paz, Philippines",1697901703061,1697906461040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lh6a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lh6a&format=geojson,,,,,reviewed,0,326,us,6000lh6a,",us6000lh6a,",",us,",",origin,phase-data,",43.0,2.261,0.69,118.0,mb,earthquake,"M 4.6 - 37 km ENE of La Paz, Philippines"
1.5,Southern Alaska,1697901503720,1699371777380,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dih1g22,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dih1g22&format=geojson,,,,,reviewed,0,35,ak,023dih1g22,",ak023dih1g22,",",ak,",",origin,phase-data,",,,0.38,,ml,earthquake,M 1.5 - Southern Alaska
0.18,"38 km NNE of Amboy, Washington",1697901499700,1697903091890,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61958352,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61958352&format=geojson,,,,,reviewed,0,0,uw,61958352,",uw61958352,",",uw,",",origin,phase-data,",12.0,0.01033,0.1,77.0,ml,earthquake,"M 0.2 - 38 km NNE of Amboy, Washington"
4.8,"15 km WNW of Apollo Bay, Australia",1697901067261,1698035181947,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lh60,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lh60&format=geojson,280.0,4.8,,,reviewed,0,489,us,6000lh60,",us6000lh60,",",us,",",dyfi,origin,phase-data,",26.0,1.92,0.72,75.0,mb,earthquake,"M 4.8 - 15 km WNW of Apollo Bay, Australia"
2.7,"Rat Islands, Aleutian Islands, Alaska",1697899920417,1699371784680,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dign8x5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023dign8x5&format=geojson,,,,,reviewed,0,112,ak,023dign8x5,",ak023dign8x5,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 2.7 - Rat Islands, Aleutian Islands, Alaska"
0.04,"85 km NNW of Karluk, Alaska",1697899418600,1699371697394,,https://earthquake.usgs.gov/earthquakes/eventpage/av92090101,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av92090101&format=geojson,,,,,reviewed,0,0,av,92090101,",av92090101,ak023digleg6,",",av,ak,",",origin,phase-data,",11.0,,0.15,69.0,ml,earthquake,"M 0.0 - 85 km NNW of Karluk, Alaska"
1.0,"77 km WNW of Petersville, Alaska",1697898977346,1699371777169,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023digjury,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023digjury&format=geojson,,,,,reviewed,0,15,ak,023digjury,",ak023digjury,",",ak,",",origin,phase-data,",,,0.38,,ml,earthquake,"M 1.0 - 77 km WNW of Petersville, Alaska"
